add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999,0.001,0.0001,0.001,-1,150,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-113124,0.10345,0.09895
99999,0.001,0.0001,0.001,-1,150,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-113124,0.88570,1.11713
99999,0.001,0.0001,0.001,-1,150,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-113124,0.50000,0.52893
99999,0.001,0.0001,0.001,-1,150,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-113124,0.10856,0.12502
99999,0.001,0.0001,0.001,-1,150,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113133,0.91443,1.04705
99999,0.001,0.0001,0.001,-1,150,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113133,0.52810,0.48049
99999,0.001,0.0001,0.001,-1,150,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113133,0.11877,0.12001
99999,0.001,0.0001,0.001,-1,150,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113133,0.89017,0.84358
99999,0.001,0.0001,0.001,-1,150,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113133,0.52554,0.41967
99999,0.001,0.0001,0.001,-1,150,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113133,0.11239,0.10600
99999,0.001,0.0001,0.001,-1,150,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113141,0.90677,0.89675
99999,0.001,0.0001,0.001,-1,150,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113141,0.48340,0.40208
99999,0.001,0.0001,0.001,-1,150,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113141,0.10792,0.10639
99999,0.001,0.0001,0.001,-1,150,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113141,0.90294,1.02636
99999,0.001,0.0001,0.001,-1,150,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113141,0.51022,0.47790
99999,0.001,0.0001,0.001,-1,150,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113141,0.09387,0.10071
99999,0.001,0.0001,0.001,-1,150,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113150,0.89272,0.83634
